Timestamp,Windspeed,Power
03/01/2010 20:40,0.245800003,-0.00346347
03/01/2010 20:50,0.245800003,-0.003480545
03/01/2010 21:00,0.245800003,-0.003493711
03/01/2010 21:10,0.245800003,-0.00349049
03/01/2010 21:20,0.256767988,-0.003471551
03/01/2010 21:30,0.245800003,-0.003474639
03/01/2010 21:40,0.245800003,-0.003474258
03/01/2010 21:50,0.245918006,-0.003450673
03/01/2010 22:00,0.245800003,-0.003437205
03/01/2010 22:10,0.245800003,-0.003439866
03/01/2010 22:20,0.245800003,-0.003430022
03/01/2010 22:30,0.245800003,-0.003425777
03/01/2010 22:40,0.245800003,-0.003435007
03/01/2010 22:50,0.522031009,-0.003444301
03/01/2010 23:00,1.182289958,-0.003467412
03/01/2010 23:10,0.368110001,-0.003493167
03/01/2010 23:20,0.656624973,-0.003492564
03/01/2010 23:30,0.895134985,-0.003491565
03/01/2010 23:40,1.182430029,-0.003471946
03/01/2010 23:50,1.529539943,-0.003480171
04/01/2010 00:00,1.203670025,-0.003499456
04/01/2010 00:10,0.363424987,-0.003488188
04/01/2010 00:20,0.741464019,-0.003495453
04/01/2010 00:30,1.44472003,-0.003500438
04/01/2010 00:40,0.513732016,-0.003477219
04/01/2010 00:50,1.946959972,-0.003477046
04/01/2010 01:00,1.799919963,-0.00349039
04/01/2010 01:10,1.503489971,-0.003477837
04/01/2010 01:20,1.42129004,-0.003450863
04/01/2010 01:30,2.151380062,-0.00346113
04/01/2010 01:40,2.548409939,-0.003491043
04/01/2010 01:50,2.447920084,-0.003496734
04/01/2010 02:00,1.924299955,-0.003474428
04/01/2010 02:10,1.525599957,-0.003473922
04/01/2010 02:20,1.47555995,-0.003457553
04/01/2010 02:30,0.66921699,-0.003480606
04/01/2010 02:40,1.384050012,-0.00347703
04/01/2010 02:50,1.354349971,-0.00350761
04/01/2010 03:00,0.353128999,-0.003502275
04/01/2010 03:10,0.245800003,-0.003513095
04/01/2010 03:20,0.245800003,-0.003469051
04/01/2010 03:30,0.245800003,-0.003416217
04/01/2010 03:40,0.245800003,-0.003399784
04/01/2010 03:50,0.245800003,-0.003387145
04/01/2010 04:00,0.245800003,-0.003397317
04/01/2010 04:10,0.245800003,-0.003391641
04/01/2010 04:20,0.245800003,-0.003404651
04/01/2010 04:30,1.769979954,-0.003581368
04/01/2010 04:40,2.519119978,-0.003981478
04/01/2010 04:50,3.787909985,-0.003824443
04/01/2010 05:00,4.135159969,-0.002827935
04/01/2010 05:10,4.438960075,0.001433051
04/01/2010 05:20,4.756939888,0.005675573
04/01/2010 05:30,5.002950191,0.009346035
04/01/2010 05:40,4.704110146,0.008850678
04/01/2010 05:50,4.555860043,0.012648217
04/01/2010 06:00,4.39331007,0.014423756
04/01/2010 06:10,4.888070107,0.016377266
04/01/2010 06:20,4.992790222,0.019939384
04/01/2010 06:30,5.19715023,0.019654177
04/01/2010 06:40,4.535560131,0.018818612
04/01/2010 06:50,4.390210152,0.019830377
04/01/2010 07:00,3.721849918,0.020006588
04/01/2010 07:10,4.703430176,0.019123324
04/01/2010 07:20,5.144010067,0.014981188
04/01/2010 07:30,4.453649998,0.015259054
04/01/2010 07:40,4.559909821,0.021570464
04/01/2010 07:50,4.734809875,0.026848188
04/01/2010 08:00,5.120979786,0.027809553
04/01/2010 08:10,5.422870159,0.026352408
04/01/2010 08:20,5.033209801,0.026577371
04/01/2010 08:30,4.620289803,0.022702995
04/01/2010 08:40,4.679299831,0.016437737
04/01/2010 08:50,3.835150003,0.012779557
04/01/2010 09:00,3.013950109,0.013486162
04/01/2010 09:10,3.7193501,0.016465763
04/01/2010 09:20,3.421430111,0.019004246
04/01/2010 09:30,3.978569984,0.027954523
04/01/2010 09:40,4.5697999,0.030780541
04/01/2010 09:50,4.683849812,0.033154354
04/01/2010 10:00,5.416920185,0.027409218
04/01/2010 10:10,4.567540169,0.026495657
04/01/2010 10:20,4.745100021,0.029095485
04/01/2010 10:30,5.381000042,0.029966874
04/01/2010 10:40,5.160039902,0.027784692
04/01/2010 10:50,5.389420033,0.022358246
04/01/2010 11:00,4.878660202,0.017452712
04/01/2010 11:10,4.207530022,0.014072627
04/01/2010 11:20,4.616829872,0.011041115
04/01/2010 11:30,4.714399815,0.006706527
04/01/2010 11:40,4.242080212,0.00127227
04/01/2010 11:50,3.541779995,-0.001872704
04/01/2010 12:00,3.296930075,-0.002965456
04/01/2010 12:10,2.939899921,-0.003240308
04/01/2010 12:20,2.90267992,-0.003283042
04/01/2010 12:30,2.177750111,-0.002902016
04/01/2010 12:40,1.917659998,-0.000753018
04/01/2010 12:50,1.893859982,0.005437729
04/01/2010 13:00,1.591599941,0.017246685
04/01/2010 13:10,2.575500011,0.023263076
04/01/2010 13:20,3.973769903,0.029898144
04/01/2010 13:30,4.737979889,0.034832394
04/01/2010 13:40,4.530630112,0.042280288
04/01/2010 13:50,4.36221981,0.033730655
04/01/2010 14:00,4.735040188,0.03342025
04/01/2010 14:10,3.955519915,0.026397111
04/01/2010 14:20,3.567529917,0.024257613
04/01/2010 14:30,3.29192996,0.020071971
04/01/2010 14:40,3.967609882,0.03168941
04/01/2010 14:50,4.301859856,0.022334634
04/01/2010 15:00,3.288539886,0.018505429
04/01/2010 15:10,3.72555995,0.018464132
04/01/2010 15:20,3.71687007,0.015107215
04/01/2010 15:30,3.406169891,0.02841337
04/01/2010 15:40,4.227650166,0.018060925
04/01/2010 15:50,3.690589905,0.020104743
04/01/2010 16:00,3.489020109,0.015845411
04/01/2010 16:10,4.089220047,0.010077664
04/01/2010 16:20,2.64538002,0.007488629
04/01/2010 16:30,2.206089973,0.002800901
04/01/2010 16:40,2.827339888,-0.000626987
04/01/2010 16:50,2.147399902,-0.002086889
04/01/2010 17:00,1.799919963,-0.002768818
04/01/2010 17:10,2.327709913,-0.003225078
04/01/2010 17:20,2.386399984,-0.003179572
04/01/2010 17:30,2.670069933,-0.003350761
04/01/2010 17:40,2.515000105,-0.00288369
04/01/2010 17:50,2.439939976,-0.002480496
04/01/2010 18:00,2.594719887,-0.001941545
04/01/2010 18:10,2.920469999,-0.000893681
04/01/2010 18:20,2.445240021,-0.00114157
04/01/2010 18:30,2.968270063,-0.000277688
04/01/2010 18:40,3.067379951,0.000769595
04/01/2010 18:50,3.078649998,0.003560365
04/01/2010 19:00,3.441489935,0.004050352
04/01/2010 19:10,3.036989927,0.006833172
04/01/2010 19:20,2.647269964,0.005463589
04/01/2010 19:30,3.060339928,0.003082012
04/01/2010 19:40,3.352260113,0.002761719
04/01/2010 19:50,3.012360096,0.003828274
04/01/2010 20:00,3.020169973,0.005395171
04/01/2010 20:10,3.005160093,0.003705475
04/01/2010 20:20,3.029779911,0.002074531
04/01/2010 20:30,3.10848999,0.000251451
04/01/2010 20:40,3.245170116,0.000540583
04/01/2010 20:50,3.281699896,0.001425203
04/01/2010 21:00,2.707700014,0.001786021
04/01/2010 21:10,3.191580057,0.002168634
04/01/2010 21:20,3.775870085,0.003530374
04/01/2010 21:30,3.260489941,0.007007222
04/01/2010 21:40,3.883579969,0.008021861
04/01/2010 21:50,4.159609795,0.007920019
04/01/2010 22:00,3.72626996,0.014386141
04/01/2010 22:10,4.356490135,0.017249381
04/01/2010 22:20,4.499929905,0.022168895
04/01/2010 22:30,4.772900105,0.023447133
04/01/2010 22:40,4.95994997,0.017780373
04/01/2010 22:50,3.48119998,0.017713459
04/01/2010 23:00,3.753329992,0.023018973
04/01/2010 23:10,4.076169968,0.020732208
04/01/2010 23:20,3.56479001,0.019362562
04/01/2010 23:30,3.456419945,0.018062191
04/01/2010 23:40,3.938329935,0.01595291
04/01/2010 23:50,3.992959976,0.016937651
05/01/2010 00:00,4.375440121,0.015741205
05/01/2010 00:10,4.3791399,0.016434191
05/01/2010 00:20,4.354489803,0.02282932
05/01/2010 00:30,3.217570066,0.026268831
05/01/2010 00:40,3.969579935,0.030985195
05/01/2010 00:50,4.163849831,0.039228924
05/01/2010 01:00,3.695260048,0.039931487
05/01/2010 01:10,4.145929813,0.035697433
05/01/2010 01:20,4.824120045,0.035539871
05/01/2010 01:30,4.801780224,0.044531461
05/01/2010 01:40,4.592339993,0.041003332
05/01/2010 01:50,5.149280071,0.04022742
05/01/2010 02:00,5.408619881,0.049016377
05/01/2010 02:10,5.37526989,0.063389101
05/01/2010 02:20,4.482659817,0.067348655
05/01/2010 02:30,5.580180168,0.07904033
05/01/2010 02:40,5.55313015,0.079110965
05/01/2010 02:50,5.203509808,0.075925732
05/01/2010 03:00,4.90571022,0.070387542
05/01/2010 03:10,5.418149948,0.054482017
05/01/2010 03:20,3.882570028,0.047641402
05/01/2010 03:30,5.157030106,0.055525687
05/01/2010 03:40,4.230380058,0.084487331
05/01/2010 03:50,5.167349815,0.143897271
05/01/2010 04:00,5.927559853,0.171269772
05/01/2010 04:10,5.786419868,0.176421706
05/01/2010 04:20,5.710179806,0.176488636
05/01/2010 04:30,5.72631979,0.180215398
05/01/2010 04:40,4.58577013,0.177673334
05/01/2010 04:50,5.646860123,0.204981951
05/01/2010 05:00,4.941689968,0.162707101
05/01/2010 05:10,5.346920013,0.172488311
05/01/2010 05:20,5.907720089,0.204932491
05/01/2010 05:30,5.615479946,0.182597102
